filename,year,description,label,category,permalink
njp/30115/njp.32101013012156_00000093_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=93
njp/30115/njp.32101013012156_00000105_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=105
njp/30115/njp.32101013012156_00000254_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=254
njp/30115/njp.32101013012156_00000231_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=231
njp/30115/njp.32101013012156_00000147_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=147
njp/30115/njp.32101013012156_00000216_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=216
njp/30115/njp.32101013012156_00000183_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=183
mdp/31686/mdp.39015064483061_00000101_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=101
mdp/31686/mdp.39015064483061_00000214_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=214
mdp/31686/mdp.39015064483061_00000231_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=231
mdp/31686/mdp.39015064483061_00000254_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=254
mdp/31686/mdp.39015064483061_00000148_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=148
mdp/31686/mdp.39015064483061_00000185_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=185
mdp/31686/mdp.39015064483061_00000235_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=235
mdp/31686/mdp.39015064483061_00000147_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=147
mdp/31686/mdp.39015064483061_00000185_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=185
mdp/31686/mdp.39015064483061_00000235_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=235
mdp/31686/mdp.39015064483061_00000246_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=246
mdp/31686/mdp.39015064483061_00000148_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=148
mdp/31686/mdp.39015064483061_00000214_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=214
mdp/31686/mdp.39015064483061_00000231_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=231
mdp/31686/mdp.39015064483061_00000169_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=169
mdp/31686/mdp.39015064483061_00000227_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=227
mdp/31686/mdp.39015064483061_00000249_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015064483061&view=1up&seq=249
